ANYO,MES,DIA,HORA,FRANJA_HORARIA,TIPO_DIA,id
2016,5,MIÉRCOLES,23,Noche,Dias laborables,512
2016,5,MARTES,12,Tarde,Dias laborables,513
2016,5,JUEVES,21,Noche,Dias laborables,514
2016,5,LUNES,15,Tarde,Dias laborables,515
2016,5,LUNES,15,Tarde,Dias laborables,516
2016,4,VIERNES,8,Mañana,Dias laborables,517
2016,4,SÁBADO,10,Mañana,Fines de semana,518
2016,5,MIÉRCOLES,19,Noche,Dias laborables,519
2016,5,SÁBADO,10,Mañana,Fines de semana,520
2016,6,MIÉRCOLES,13,Tarde,Dias laborables,521
2016,6,VIERNES,17,Tarde,Dias laborables,522
2016,6,SÁBADO,19,Noche,Fines de semana,523
2016,6,MARTES,11,Mañana,Dias laborables,524
2016,6,MIÉRCOLES,8,Mañana,Dias laborables,525
2016,6,VIERNES,0,Madrugada,Dias laborables,526
2016,6,DOMINGO,19,Noche,Fines de semana,527
2016,6,LUNES,14,Tarde,Dias laborables,528
2016,6,LUNES,17,Tarde,Dias laborables,529
2016,5,MARTES,22,Noche,Dias laborables,530
2016,5,MARTES,1,Madrugada,Dias laborables,531
2016,6,MIÉRCOLES,16,Tarde,Dias laborables,532
2016,6,MARTES,22,Noche,Dias laborables,533
2016,6,VIERNES,18,Noche,Dias laborables,534
2016,6,VIERNES,0,Madrugada,Dias laborables,535
2016,6,SÁBADO,15,Tarde,Fines de semana,536
2016,6,MIÉRCOLES,19,Noche,Dias laborables,537
2016,6,JUEVES,21,Noche,Dias laborables,538
2016,6,JUEVES,21,Noche,Dias laborables,539
2016,6,SÁBADO,18,Noche,Fines de semana,540
2016,6,SÁBADO,14,Tarde,Fines de semana,541
2016,7,SÁBADO,11,Mañana,Fines de semana,542
2016,6,DOMINGO,13,Tarde,Fines de semana,543
2016,7,LUNES,16,Tarde,Dias laborables,544
2016,6,VIERNES,13,Tarde,Dias laborables,545
2016,7,JUEVES,22,Noche,Dias laborables,546
2016,7,MIÉRCOLES,14,Tarde,Dias laborables,547
2016,7,DOMINGO,1,Madrugada,Fines de semana,548
2016,7,SÁBADO,11,Mañana,Fines de semana,549
2016,6,DOMINGO,13,Tarde,Fines de semana,550
2016,7,LUNES,19,Noche,Dias laborables,551
2016,6,MARTES,16,Tarde,Dias laborables,552
2016,7,LUNES,23,Noche,Dias laborables,553
2016,6,JUEVES,16,Tarde,Dias laborables,554
2016,7,SÁBADO,20,Noche,Fines de semana,555
2016,7,MIÉRCOLES,11,Mañana,Dias laborables,556
2016,7,MIÉRCOLES,13,Tarde,Dias laborables,557
2016,7,MIÉRCOLES,11,Mañana,Dias laborables,558
2016,7,VIERNES,10,Mañana,Dias laborables,559
2016,7,VIERNES,13,Tarde,Dias laborables,560
2016,5,LUNES,20,Noche,Dias laborables,561
2016,6,DOMINGO,3,Madrugada,Fines de semana,562
2016,7,MIÉRCOLES,1,Madrugada,Dias laborables,563
2016,7,MARTES,12,Tarde,Dias laborables,564
2016,7,MIÉRCOLES,21,Noche,Dias laborables,565
2016,7,MIÉRCOLES,9,Mañana,Dias laborables,566
2016,7,MIÉRCOLES,18,Noche,Dias laborables,567
2016,6,MIÉRCOLES,4,Madrugada,Dias laborables,568
2016,7,LUNES,13,Tarde,Dias laborables,569
2016,7,DOMINGO,20,Noche,Fines de semana,570
2016,7,MARTES,3,Madrugada,Dias laborables,571
2016,7,MARTES,5,Madrugada,Dias laborables,572
2016,7,MARTES,12,Tarde,Dias laborables,573
2016,7,MARTES,6,Mañana,Dias laborables,574
2016,6,LUNES,21,Noche,Dias laborables,575
2016,7,VIERNES,16,Tarde,Dias laborables,576
2016,7,MIÉRCOLES,7,Mañana,Dias laborables,577
2016,7,MIÉRCOLES,11,Mañana,Dias laborables,578
2016,7,SÁBADO,11,Mañana,Fines de semana,579
2016,7,DOMINGO,4,Madrugada,Fines de semana,580
2016,8,MARTES,18,Noche,Dias laborables,581
2016,8,MARTES,21,Noche,Dias laborables,582
2016,7,MARTES,7,Mañana,Dias laborables,583
2016,7,SÁBADO,16,Tarde,Fines de semana,584
2016,8,LUNES,3,Madrugada,Dias laborables,585
2016,8,MIÉRCOLES,12,Tarde,Dias laborables,586
2016,7,MIÉRCOLES,15,Tarde,Dias laborables,587
2016,7,JUEVES,18,Noche,Dias laborables,588
2016,8,MARTES,15,Tarde,Dias laborables,589
2016,8,MARTES,15,Tarde,Dias laborables,590
2016,8,MARTES,19,Noche,Dias laborables,591
2016,8,JUEVES,13,Tarde,Dias laborables,592
2016,8,VIERNES,11,Mañana,Dias laborables,593
2016,8,VIERNES,9,Mañana,Dias laborables,594
2016,8,SÁBADO,17,Tarde,Fines de semana,595
2016,8,VIERNES,17,Tarde,Dias laborables,596
2016,8,VIERNES,19,Noche,Dias laborables,597
2016,8,DOMINGO,12,Tarde,Fines de semana,598
2016,8,DOMINGO,13,Tarde,Fines de semana,599
2016,8,MIÉRCOLES,15,Tarde,Dias laborables,600
2016,8,SÁBADO,13,Tarde,Fines de semana,601
2016,8,MARTES,13,Tarde,Dias laborables,602
2016,8,MIÉRCOLES,8,Mañana,Dias laborables,603
2016,8,DOMINGO,18,Noche,Fines de semana,604
2016,8,SÁBADO,12,Tarde,Fines de semana,605
2016,8,SÁBADO,12,Tarde,Fines de semana,606
2016,8,SÁBADO,11,Mañana,Fines de semana,607
2016,8,LUNES,15,Tarde,Dias laborables,608
2016,8,LUNES,22,Noche,Dias laborables,609
2016,8,SÁBADO,2,Madrugada,Fines de semana,610
2016,8,LUNES,16,Tarde,Dias laborables,611
2016,8,MARTES,16,Tarde,Dias laborables,612
2016,8,MARTES,9,Mañana,Dias laborables,613
2016,8,JUEVES,9,Mañana,Dias laborables,614
2016,8,MARTES,17,Tarde,Dias laborables,615
2016,8,VIERNES,13,Tarde,Dias laborables,616
2016,8,SÁBADO,9,Mañana,Fines de semana,617
2016,8,VIERNES,20,Noche,Dias laborables,618
2016,8,VIERNES,15,Tarde,Dias laborables,619
2016,8,DOMINGO,16,Tarde,Fines de semana,620
2016,8,LUNES,15,Tarde,Dias laborables,621
2016,8,DOMINGO,13,Tarde,Fines de semana,622
2016,8,MIÉRCOLES,16,Tarde,Dias laborables,623
2016,8,DOMINGO,17,Tarde,Fines de semana,624
2016,8,MARTES,12,Tarde,Dias laborables,625
2016,8,MIÉRCOLES,17,Tarde,Dias laborables,626
2016,8,JUEVES,18,Noche,Dias laborables,627
2016,9,MARTES,8,Mañana,Dias laborables,628
2016,9,MARTES,19,Noche,Dias laborables,629
2016,7,SÁBADO,22,Noche,Fines de semana,630
2016,9,MIÉRCOLES,15,Tarde,Dias laborables,631
2016,9,JUEVES,16,Tarde,Dias laborables,632
2016,9,MIÉRCOLES,21,Noche,Dias laborables,633
2016,9,SÁBADO,21,Noche,Fines de semana,634
2016,9,DOMINGO,3,Madrugada,Fines de semana,635
2016,9,MIÉRCOLES,16,Tarde,Dias laborables,636
2016,9,LUNES,18,Noche,Dias laborables,637
2016,9,LUNES,20,Noche,Dias laborables,638
2016,9,MIÉRCOLES,19,Noche,Dias laborables,639
2016,9,JUEVES,9,Mañana,Dias laborables,640
2016,9,VIERNES,18,Noche,Dias laborables,641
2016,9,DOMINGO,16,Tarde,Fines de semana,642
2016,9,LUNES,9,Mañana,Dias laborables,643
2016,9,LUNES,11,Mañana,Dias laborables,644
2016,9,MARTES,19,Noche,Dias laborables,645
2016,9,MIÉRCOLES,20,Noche,Dias laborables,646
2016,9,LUNES,17,Tarde,Dias laborables,647
2016,9,SÁBADO,10,Mañana,Fines de semana,648
2016,9,MARTES,16,Tarde,Dias laborables,649
2016,9,MARTES,16,Tarde,Dias laborables,650
2016,9,JUEVES,12,Tarde,Dias laborables,651
2016,9,MIÉRCOLES,19,Noche,Dias laborables,652
2016,9,VIERNES,16,Tarde,Dias laborables,653
2016,9,DOMINGO,1,Madrugada,Fines de semana,654
2016,9,MIÉRCOLES,10,Mañana,Dias laborables,655
2016,8,LUNES,6,Mañana,Dias laborables,656
2016,10,LUNES,16,Tarde,Dias laborables,657
2016,10,JUEVES,8,Mañana,Dias laborables,658
2016,10,JUEVES,14,Tarde,Dias laborables,659
2016,10,VIERNES,15,Tarde,Dias laborables,660
2016,10,SÁBADO,18,Noche,Fines de semana,661
2016,10,SÁBADO,22,Noche,Fines de semana,662
2016,10,LUNES,19,Noche,Dias laborables,663
2016,8,MARTES,18,Noche,Dias laborables,664
2016,10,MIÉRCOLES,9,Mañana,Dias laborables,665
2016,9,JUEVES,8,Mañana,Dias laborables,666
2016,10,MARTES,19,Noche,Dias laborables,667
2016,10,JUEVES,12,Tarde,Dias laborables,668
2016,10,MARTES,15,Tarde,Dias laborables,669
2016,9,LUNES,20,Noche,Dias laborables,670
2016,10,JUEVES,0,Madrugada,Dias laborables,671
2016,10,JUEVES,9,Mañana,Dias laborables,672
2016,10,SÁBADO,19,Noche,Fines de semana,673
2016,10,LUNES,1,Madrugada,Dias laborables,674
2016,11,JUEVES,23,Noche,Dias laborables,675
2016,11,VIERNES,9,Mañana,Dias laborables,676
2016,11,SÁBADO,14,Tarde,Fines de semana,677
2016,11,DOMINGO,1,Madrugada,Fines de semana,678
2016,11,MARTES,9,Mañana,Dias laborables,679
2016,10,SÁBADO,12,Tarde,Fines de semana,680
2016,11,MARTES,21,Noche,Dias laborables,681
2016,10,SÁBADO,17,Tarde,Fines de semana,682
2016,11,LUNES,12,Tarde,Dias laborables,683
2016,11,LUNES,17,Tarde,Dias laborables,684
2016,11,LUNES,12,Tarde,Dias laborables,685
2016,11,LUNES,19,Noche,Dias laborables,686
2016,10,SÁBADO,13,Tarde,Fines de semana,687
2016,11,JUEVES,19,Noche,Dias laborables,688
2016,10,SÁBADO,10,Mañana,Fines de semana,689
2016,11,SÁBADO,17,Tarde,Fines de semana,690
2016,11,JUEVES,18,Noche,Dias laborables,691
2016,11,JUEVES,10,Mañana,Dias laborables,692
2016,10,JUEVES,10,Mañana,Dias laborables,693
2016,11,LUNES,10,Mañana,Dias laborables,694
2016,12,SÁBADO,22,Noche,Fines de semana,695
2016,12,SÁBADO,14,Tarde,Fines de semana,696
2016,11,SÁBADO,13,Tarde,Fines de semana,697
2016,12,MARTES,14,Tarde,Dias laborables,698
2016,12,MIÉRCOLES,17,Tarde,Dias laborables,699
2016,12,JUEVES,15,Tarde,Dias laborables,700
2016,12,MARTES,22,Noche,Dias laborables,701
2016,11,DOMINGO,18,Noche,Fines de semana,702
2016,12,MIÉRCOLES,8,Mañana,Dias laborables,703
2016,12,MIÉRCOLES,11,Mañana,Dias laborables,704
2016,12,LUNES,16,Tarde,Dias laborables,705
2016,12,LUNES,14,Tarde,Dias laborables,706
2016,12,MARTES,18,Noche,Dias laborables,707
2016,9,VIERNES,22,Noche,Dias laborables,708
2016,12,DOMINGO,21,Noche,Fines de semana,709
2016,12,MIÉRCOLES,14,Tarde,Dias laborables,710
2016,12,MARTES,21,Noche,Dias laborables,711
2016,12,MIÉRCOLES,16,Tarde,Dias laborables,712
2016,12,LUNES,11,Mañana,Dias laborables,713
2016,12,LUNES,19,Noche,Dias laborables,714
2016,10,SÁBADO,23,Noche,Fines de semana,715
2016,11,DOMINGO,18,Noche,Fines de semana,716
2016,11,VIERNES,18,Noche,Dias laborables,717
2016,12,MARTES,22,Noche,Dias laborables,718
2016,12,MIÉRCOLES,22,Noche,Dias laborables,719
2016,12,LUNES,22,Noche,Dias laborables,720
2016,12,SÁBADO,12,Tarde,Fines de semana,721
2016,3,DOMINGO,12,Tarde,Fines de semana,722
2016,11,SÁBADO,11,Mañana,Fines de semana,723
2016,3,MARTES,11,Mañana,Dias laborables,724
2016,4,DOMINGO,11,Mañana,Fines de semana,725
2016,5,MARTES,19,Noche,Dias laborables,726
2016,9,MARTES,13,Tarde,Dias laborables,727
2016,10,MARTES,8,Mañana,Dias laborables,728
2016,7,JUEVES,12,Tarde,Dias laborables,729
2016,12,VIERNES,11,Mañana,Dias laborables,730
2016,1,VIERNES,2,Madrugada,Dias laborables,731
2016,5,SÁBADO,12,Tarde,Fines de semana,732
2016,7,MIÉRCOLES,15,Tarde,Dias laborables,733
2016,4,VIERNES,9,Mañana,Dias laborables,734
2016,10,DOMINGO,12,Tarde,Fines de semana,735
2016,11,MARTES,9,Mañana,Dias laborables,736
2016,1,LUNES,16,Tarde,Dias laborables,737
2016,1,VIERNES,15,Tarde,Dias laborables,738
2016,2,LUNES,16,Tarde,Dias laborables,739
2016,4,LUNES,18,Noche,Dias laborables,740
2016,4,MIÉRCOLES,15,Tarde,Dias laborables,741
2016,4,MIÉRCOLES,20,Noche,Dias laborables,742
2016,5,MIÉRCOLES,15,Tarde,Dias laborables,743
2016,5,MARTES,15,Tarde,Dias laborables,744
2016,6,VIERNES,6,Mañana,Dias laborables,745
2016,7,JUEVES,23,Noche,Dias laborables,746
2016,7,SÁBADO,6,Mañana,Fines de semana,747
2016,8,JUEVES,19,Noche,Dias laborables,748
2016,9,SÁBADO,19,Noche,Fines de semana,749
2016,9,JUEVES,13,Tarde,Dias laborables,750
2016,1,DOMINGO,22,Noche,Fines de semana,751
2016,3,DOMINGO,16,Tarde,Fines de semana,752
2016,4,DOMINGO,13,Tarde,Fines de semana,753
2016,12,MIÉRCOLES,19,Noche,Dias laborables,754
2016,1,MARTES,14,Tarde,Dias laborables,755
2016,4,SÁBADO,18,Noche,Fines de semana,756
2016,7,SÁBADO,20,Noche,Fines de semana,757
2016,8,LUNES,15,Tarde,Dias laborables,758
2016,2,MARTES,9,Mañana,Dias laborables,759
2016,3,MARTES,9,Mañana,Dias laborables,760
2016,4,SÁBADO,12,Tarde,Fines de semana,761
2016,9,MARTES,14,Tarde,Dias laborables,762
2016,8,MIÉRCOLES,17,Tarde,Dias laborables,763
2016,8,VIERNES,22,Noche,Dias laborables,764
2016,8,SÁBADO,9,Mañana,Fines de semana,765
2016,10,DOMINGO,10,Mañana,Fines de semana,766
2016,12,SÁBADO,17,Tarde,Fines de semana,767
2016,1,VIERNES,13,Tarde,Dias laborables,768
2016,2,MARTES,15,Tarde,Dias laborables,769
2016,3,SÁBADO,17,Tarde,Fines de semana,770
2016,3,MIÉRCOLES,15,Tarde,Dias laborables,771
2016,4,VIERNES,9,Mañana,Dias laborables,772
2016,6,JUEVES,10,Mañana,Dias laborables,773
2016,8,MARTES,18,Noche,Dias laborables,774
2016,8,SÁBADO,19,Noche,Fines de semana,775
2016,8,DOMINGO,18,Noche,Fines de semana,776
2016,9,LUNES,15,Tarde,Dias laborables,777
2016,9,MARTES,8,Mañana,Dias laborables,778
2016,11,MIÉRCOLES,10,Mañana,Dias laborables,779
2016,12,MARTES,20,Noche,Dias laborables,780
2016,5,MARTES,16,Tarde,Dias laborables,781
2016,5,MIÉRCOLES,15,Tarde,Dias laborables,782
2016,5,SÁBADO,11,Mañana,Fines de semana,783
2016,8,DOMINGO,13,Tarde,Fines de semana,784
2016,1,JUEVES,20,Noche,Dias laborables,785
2016,2,LUNES,14,Tarde,Dias laborables,786
2016,1,DOMINGO,1,Madrugada,Fines de semana,787
2016,2,JUEVES,11,Mañana,Dias laborables,788
2016,2,MARTES,13,Tarde,Dias laborables,789
2016,2,MARTES,9,Mañana,Dias laborables,790
2016,2,SÁBADO,17,Tarde,Fines de semana,791
2016,3,JUEVES,14,Tarde,Dias laborables,792
2016,3,DOMINGO,18,Noche,Fines de semana,793
2016,5,MIÉRCOLES,14,Tarde,Dias laborables,794
2016,5,VIERNES,20,Noche,Dias laborables,795
2016,6,LUNES,19,Noche,Dias laborables,796
2016,7,MARTES,20,Noche,Dias laborables,797
2016,7,JUEVES,15,Tarde,Dias laborables,798
2016,8,JUEVES,13,Tarde,Dias laborables,799
2016,8,VIERNES,13,Tarde,Dias laborables,800
2016,9,MIÉRCOLES,8,Mañana,Dias laborables,801
2016,10,VIERNES,17,Tarde,Dias laborables,802
2016,10,SÁBADO,17,Tarde,Fines de semana,803
2016,1,LUNES,11,Mañana,Dias laborables,804
2016,1,MIÉRCOLES,8,Mañana,Dias laborables,805
2016,1,SÁBADO,17,Tarde,Fines de semana,806
2016,3,MIÉRCOLES,12,Tarde,Dias laborables,807
2016,2,MARTES,19,Noche,Dias laborables,808
2016,3,SÁBADO,12,Tarde,Fines de semana,809
2016,2,LUNES,16,Tarde,Dias laborables,810
2016,4,MARTES,8,Mañana,Dias laborables,811
2016,3,SÁBADO,13,Tarde,Fines de semana,812
2016,3,LUNES,20,Noche,Dias laborables,813
2016,4,MIÉRCOLES,14,Tarde,Dias laborables,814
2016,6,DOMINGO,13,Tarde,Fines de semana,815
2016,4,VIERNES,12,Tarde,Dias laborables,816
2016,5,VIERNES,18,Noche,Dias laborables,817
2016,6,VIERNES,23,Noche,Dias laborables,818
2016,6,MIÉRCOLES,18,Noche,Dias laborables,819
2016,6,DOMINGO,18,Noche,Fines de semana,820
2016,6,MIÉRCOLES,14,Tarde,Dias laborables,821
2016,6,MIÉRCOLES,12,Tarde,Dias laborables,822
2016,7,MARTES,15,Tarde,Dias laborables,823
2016,7,JUEVES,17,Tarde,Dias laborables,824
2016,8,SÁBADO,15,Tarde,Fines de semana,825
2016,8,LUNES,11,Mañana,Dias laborables,826
2016,6,JUEVES,13,Tarde,Dias laborables,827
2016,8,MIÉRCOLES,2,Madrugada,Dias laborables,828
2016,6,VIERNES,20,Noche,Dias laborables,829
2016,8,VIERNES,8,Mañana,Dias laborables,830
2016,8,MIÉRCOLES,21,Noche,Dias laborables,831
2016,8,MARTES,15,Tarde,Dias laborables,832
2016,6,VIERNES,13,Tarde,Dias laborables,833
2016,9,MIÉRCOLES,18,Noche,Dias laborables,834
2016,9,JUEVES,12,Tarde,Dias laborables,835
2016,6,SÁBADO,20,Noche,Fines de semana,836
2016,7,LUNES,11,Mañana,Dias laborables,837
2016,7,JUEVES,12,Tarde,Dias laborables,838
2016,7,SÁBADO,18,Noche,Fines de semana,839
2016,7,DOMINGO,23,Noche,Fines de semana,840
2016,8,VIERNES,16,Tarde,Dias laborables,841
2016,8,JUEVES,20,Noche,Dias laborables,842
2016,11,VIERNES,17,Tarde,Dias laborables,843
2016,11,LUNES,22,Noche,Dias laborables,844
2016,10,LUNES,10,Mañana,Dias laborables,845
2016,12,LUNES,13,Tarde,Dias laborables,846
2016,1,SÁBADO,13,Tarde,Fines de semana,847
2016,1,SÁBADO,14,Tarde,Fines de semana,848
2016,2,LUNES,19,Noche,Dias laborables,849
2016,4,SÁBADO,9,Mañana,Fines de semana,850
2016,4,JUEVES,18,Noche,Dias laborables,851
2016,4,JUEVES,8,Mañana,Dias laborables,852
2016,5,DOMINGO,0,Madrugada,Fines de semana,853
2016,5,DOMINGO,9,Mañana,Fines de semana,854
2016,6,SÁBADO,11,Mañana,Fines de semana,855
2016,6,MARTES,14,Tarde,Dias laborables,856
2016,6,LUNES,21,Noche,Dias laborables,857
2016,7,MIÉRCOLES,11,Mañana,Dias laborables,858
2016,9,MARTES,12,Tarde,Dias laborables,859
2016,10,DOMINGO,9,Mañana,Fines de semana,860
2016,9,JUEVES,10,Mañana,Dias laborables,861
2016,10,DOMINGO,1,Madrugada,Fines de semana,862
2016,11,MIÉRCOLES,17,Tarde,Dias laborables,863
2016,12,MARTES,20,Noche,Dias laborables,864
2016,8,SÁBADO,18,Noche,Fines de semana,865
2016,10,DOMINGO,10,Mañana,Fines de semana,866
2016,11,DOMINGO,12,Tarde,Fines de semana,867
2016,11,DOMINGO,12,Tarde,Fines de semana,868
2016,2,SÁBADO,21,Noche,Fines de semana,869
2016,1,LUNES,12,Tarde,Dias laborables,870
2016,2,JUEVES,14,Tarde,Dias laborables,871
2016,2,SÁBADO,12,Tarde,Fines de semana,872
2016,7,VIERNES,16,Tarde,Dias laborables,873
2016,7,VIERNES,6,Mañana,Dias laborables,874
2016,10,SÁBADO,21,Noche,Fines de semana,875
2016,6,VIERNES,18,Noche,Dias laborables,876
2016,6,MIÉRCOLES,14,Tarde,Dias laborables,877
2016,6,LUNES,13,Tarde,Dias laborables,878
2016,10,MIÉRCOLES,13,Tarde,Dias laborables,879
2016,7,VIERNES,14,Tarde,Dias laborables,880
2016,11,MIÉRCOLES,18,Noche,Dias laborables,881
2016,12,MARTES,15,Tarde,Dias laborables,882
2016,1,SÁBADO,5,Madrugada,Fines de semana,883
2016,2,DOMINGO,13,Tarde,Fines de semana,884
2016,2,MARTES,14,Tarde,Dias laborables,885
2016,2,LUNES,8,Mañana,Dias laborables,886
2016,3,JUEVES,10,Mañana,Dias laborables,887
2016,2,DOMINGO,16,Tarde,Fines de semana,888
2016,4,VIERNES,7,Mañana,Dias laborables,889
2016,4,JUEVES,14,Tarde,Dias laborables,890
2016,6,SÁBADO,9,Mañana,Fines de semana,891
2016,6,LUNES,16,Tarde,Dias laborables,892
2016,7,SÁBADO,12,Tarde,Fines de semana,893
2016,8,MIÉRCOLES,19,Noche,Dias laborables,894
2016,8,VIERNES,21,Noche,Dias laborables,895
2016,8,VIERNES,23,Noche,Dias laborables,896
2016,8,JUEVES,12,Tarde,Dias laborables,897
2016,9,MARTES,15,Tarde,Dias laborables,898
2016,8,MARTES,20,Noche,Dias laborables,899
2016,9,SÁBADO,12,Tarde,Fines de semana,900
2016,8,LUNES,19,Noche,Dias laborables,901
2016,9,SÁBADO,8,Mañana,Fines de semana,902
2016,10,DOMINGO,12,Tarde,Fines de semana,903
2016,10,DOMINGO,10,Mañana,Fines de semana,904
2016,9,SÁBADO,15,Tarde,Fines de semana,905
2016,10,MIÉRCOLES,14,Tarde,Dias laborables,906
2016,11,DOMINGO,11,Mañana,Fines de semana,907
2016,11,VIERNES,17,Tarde,Dias laborables,908
2016,11,VIERNES,13,Tarde,Dias laborables,909
2016,12,SÁBADO,10,Mañana,Fines de semana,910
2016,1,MIÉRCOLES,14,Tarde,Dias laborables,911
2016,1,VIERNES,12,Tarde,Dias laborables,912
2016,1,VIERNES,14,Tarde,Dias laborables,913
2016,3,MIÉRCOLES,10,Mañana,Dias laborables,914
2016,4,LUNES,18,Noche,Dias laborables,915
2016,4,VIERNES,17,Tarde,Dias laborables,916
2016,5,VIERNES,8,Mañana,Dias laborables,917
2016,5,DOMINGO,14,Tarde,Fines de semana,918
2016,6,MARTES,10,Mañana,Dias laborables,919
2016,6,LUNES,19,Noche,Dias laborables,920
2016,6,JUEVES,20,Noche,Dias laborables,921
2016,7,JUEVES,19,Noche,Dias laborables,922
2016,7,DOMINGO,20,Noche,Fines de semana,923
2016,7,JUEVES,20,Noche,Dias laborables,924
2016,7,MARTES,13,Tarde,Dias laborables,925
2016,7,LUNES,18,Noche,Dias laborables,926
2016,8,MIÉRCOLES,23,Noche,Dias laborables,927
2016,8,JUEVES,8,Mañana,Dias laborables,928
2016,8,MIÉRCOLES,8,Mañana,Dias laborables,929
2016,8,JUEVES,10,Mañana,Dias laborables,930
2016,9,VIERNES,16,Tarde,Dias laborables,931
2016,9,SÁBADO,13,Tarde,Fines de semana,932
2016,9,JUEVES,14,Tarde,Dias laborables,933
2016,9,JUEVES,19,Noche,Dias laborables,934
2016,9,JUEVES,16,Tarde,Dias laborables,935
2016,10,JUEVES,17,Tarde,Dias laborables,936
2016,10,DOMINGO,8,Mañana,Fines de semana,937
2016,10,JUEVES,9,Mañana,Dias laborables,938
2016,10,SÁBADO,19,Noche,Fines de semana,939
2016,11,MARTES,14,Tarde,Dias laborables,940
2016,11,DOMINGO,19,Noche,Fines de semana,941
2016,12,MIÉRCOLES,19,Noche,Dias laborables,942
2016,1,SÁBADO,14,Tarde,Fines de semana,943
2016,1,MARTES,16,Tarde,Dias laborables,944
2016,1,VIERNES,12,Tarde,Dias laborables,945
2016,1,MIÉRCOLES,11,Mañana,Dias laborables,946
2016,2,SÁBADO,17,Tarde,Fines de semana,947
2016,2,SÁBADO,9,Mañana,Fines de semana,948
2016,2,LUNES,19,Noche,Dias laborables,949
2016,3,VIERNES,10,Mañana,Dias laborables,950
2016,3,VIERNES,11,Mañana,Dias laborables,951
2016,3,DOMINGO,10,Mañana,Fines de semana,952
2016,4,VIERNES,23,Noche,Dias laborables,953
2016,4,MIÉRCOLES,8,Mañana,Dias laborables,954
2016,5,SÁBADO,16,Tarde,Fines de semana,955
2016,6,LUNES,18,Noche,Dias laborables,956
2016,6,LUNES,16,Tarde,Dias laborables,957
2016,6,VIERNES,7,Mañana,Dias laborables,958
2016,6,SÁBADO,7,Mañana,Fines de semana,959
2016,6,DOMINGO,4,Madrugada,Fines de semana,960
2016,7,VIERNES,4,Madrugada,Dias laborables,961
2016,7,VIERNES,17,Tarde,Dias laborables,962
2016,7,SÁBADO,11,Mañana,Fines de semana,963
2016,7,VIERNES,5,Madrugada,Dias laborables,964
2016,7,JUEVES,12,Tarde,Dias laborables,965
2016,7,MIÉRCOLES,10,Mañana,Dias laborables,966
2016,8,JUEVES,17,Tarde,Dias laborables,967
2016,8,DOMINGO,20,Noche,Fines de semana,968
2016,8,MIÉRCOLES,9,Mañana,Dias laborables,969
2016,9,MIÉRCOLES,18,Noche,Dias laborables,970
2016,9,JUEVES,17,Tarde,Dias laborables,971
2016,9,MIÉRCOLES,17,Tarde,Dias laborables,972
2016,2,MARTES,15,Tarde,Dias laborables,973
2016,1,VIERNES,18,Noche,Dias laborables,974
2016,2,MARTES,12,Tarde,Dias laborables,975
2016,2,VIERNES,21,Noche,Dias laborables,976
2016,3,JUEVES,18,Noche,Dias laborables,977
2016,3,DOMINGO,13,Tarde,Fines de semana,978
2016,3,DOMINGO,13,Tarde,Fines de semana,979
2016,3,MARTES,1,Madrugada,Dias laborables,980
2016,3,MARTES,14,Tarde,Dias laborables,981
2016,4,SÁBADO,15,Tarde,Fines de semana,982
2016,4,DOMINGO,0,Madrugada,Fines de semana,983
2016,3,MIÉRCOLES,15,Tarde,Dias laborables,984
2016,4,JUEVES,10,Mañana,Dias laborables,985
2016,10,DOMINGO,11,Mañana,Fines de semana,986
2016,5,MIÉRCOLES,12,Tarde,Dias laborables,987
2016,5,VIERNES,10,Mañana,Dias laborables,988
2016,5,VIERNES,12,Tarde,Dias laborables,989
2016,5,MIÉRCOLES,19,Noche,Dias laborables,990
2016,6,SÁBADO,16,Tarde,Fines de semana,991
2016,6,JUEVES,18,Noche,Dias laborables,992
2016,7,SÁBADO,0,Madrugada,Fines de semana,993
2016,11,MIÉRCOLES,15,Tarde,Dias laborables,994
2016,12,MARTES,7,Mañana,Dias laborables,995
2016,12,MARTES,16,Tarde,Dias laborables,996
2016,2,VIERNES,15,Tarde,Dias laborables,997
2016,5,SÁBADO,16,Tarde,Fines de semana,998
2016,7,SÁBADO,20,Noche,Fines de semana,999
2016,7,JUEVES,19,Noche,Dias laborables,1000
2016,8,LUNES,17,Tarde,Dias laborables,1001
2016,3,DOMINGO,8,Mañana,Fines de semana,1002
2016,1,VIERNES,20,Noche,Dias laborables,1003
2016,1,MARTES,7,Mañana,Dias laborables,1004
2016,1,JUEVES,23,Noche,Dias laborables,1005
2016,1,LUNES,5,Madrugada,Dias laborables,1006
2016,1,MIÉRCOLES,13,Tarde,Dias laborables,1007
2016,1,SÁBADO,21,Noche,Fines de semana,1008
2016,2,MIÉRCOLES,20,Noche,Dias laborables,1009
